category,district,total_events,avg_price_pkr,total_purchases,top_buyer_region	
Balochi_Embroidery,Turbat,1,2299.00,0,UK	
Balochi_Embroidery,Nushki,1,6932.00,1,Saudi_Arabia	
Balochi_Embroidery,Chaman,1,7615.00,1,Iran	
Balochi_Embroidery,Khuzdar,1,7463.00,0,Iran	
Balochi_Embroidery,Chaman,1,3091.00,0,UAE	
Balochi_Embroidery,Gwadar,1,1837.00,0,Iran	
Balochi_Embroidery,Chaman,1,3315.00,0,UK	
Balochi_Embroidery,Quetta,1,3025.00,0,USA	
Balochi_Embroidery,Sibbi,2,5493.00,2,Iran	
Balochi_Embroidery,Turbat,1,2101.00,0,Oman	
Balochi_Embroidery,Quetta,1,3720.00,0,USA	
Balochi_Embroidery,Zhob,1,7064.00,0,USA	
Balochi_Embroidery,Gwadar,1,6381.00,0,Oman	
Balochi_Embroidery,Chaman,1,7693.00,1,Oman	
Balochi_Embroidery,Gwadar,1,2979.00,0,UK	
Balochi_Embroidery,Quetta,1,4815.00,0,USA	
Balochi_Embroidery,Nushki,1,6908.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,1,4351.00,0,UAE	
Balochi_Embroidery,Quetta,2,4607.50,0,USA	
Balochi_Embroidery,Zhob,1,1455.00,0,USA	
Balochi_Embroidery,Panjgur,1,2066.00,1,Saudi_Arabia	
Balochi_Embroidery,Quetta,1,6122.00,0,UAE	
Balochi_Embroidery,Zhob,1,6551.00,0,Iran	
Balochi_Embroidery,Turbat,1,5884.00,0,UK	
Balochi_Embroidery,Quetta,1,5152.00,0,Oman	
Balochi_Embroidery,Zhob,1,2155.00,0,UK	
Balochi_Embroidery,Chaman,1,7737.00,0,USA	
Balochi_Embroidery,Nushki,1,7113.00,0,USA	
Balochi_Embroidery,Quetta,1,5872.00,0,Oman	
Balochi_Embroidery,Kalat,2,5581.00,0,Oman	
Balochi_Embroidery,Zhob,1,1010.00,1,UAE	
Balochi_Embroidery,Quetta,2,6996.50,1,Saudi_Arabia	
Balochi_Embroidery,Gwadar,1,6594.00,0,Oman	
Balochi_Embroidery,Turbat,1,7247.00,0,UAE	
Balochi_Embroidery,Quetta,1,5380.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,2,2668.50,0,USA	
Balochi_Embroidery,Khuzdar,1,4475.00,0,UK	
Balochi_Embroidery,Zhob,1,5663.00,0,Saudi_Arabia	
Balochi_Embroidery,Khuzdar,1,5818.00,0,Saudi_Arabia	
Balochi_Embroidery,Turbat,1,6193.00,0,UK	
Balochi_Embroidery,Sibbi,1,6053.00,0,USA	
Balochi_Embroidery,Quetta,1,2835.00,0,UAE	
Balochi_Embroidery,Zhob,1,2236.00,0,USA	
Balochi_Embroidery,Kalat,1,6302.00,0,USA	
Balochi_Embroidery,Quetta,2,5821.00,0,Iran	
Balochi_Embroidery,Khuzdar,2,3911.50,0,Saudi_Arabia	
Balochi_Embroidery,Nushki,1,1484.00,0,Iran	
Balochi_Embroidery,Panjgur,1,6723.00,1,UK	
Balochi_Embroidery,Quetta,1,4351.00,0,UAE	
Balochi_Embroidery,Zhob,2,5566.00,1,Local_Pakistan	
Balochi_Embroidery,Quetta,1,6465.00,0,Iran	
Balochi_Embroidery,Turbat,1,7032.00,0,Iran	
Balochi_Embroidery,Sibbi,1,7467.00,0,Local_Pakistan	
Balochi_Embroidery,Nushki,1,6917.00,0,UAE	
Balochi_Embroidery,Kalat,1,1099.00,0,Iran	
Balochi_Embroidery,Nushki,1,6935.00,0,UK	
Balochi_Embroidery,Sibbi,1,7273.00,0,UK	
Balochi_Embroidery,Chaman,1,4647.00,0,Local_Pakistan	
Balochi_Embroidery,Khuzdar,1,1205.00,0,Saudi_Arabia	
Balochi_Embroidery,Quetta,1,3457.00,0,Local_Pakistan	
Balochi_Embroidery,Chaman,1,5490.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,1,3837.00,0,Saudi_Arabia	
Balochi_Embroidery,Gwadar,2,5648.50,0,UK	
Balochi_Embroidery,Nushki,1,3621.00,0,UAE	
Balochi_Embroidery,Zhob,1,2916.00,1,USA	
Balochi_Embroidery,Chaman,1,3965.00,1,UK	
Balochi_Embroidery,Quetta,1,6544.00,0,Oman	
Balochi_Embroidery,Zhob,1,3162.00,0,Saudi_Arabia	
Balochi_Embroidery,Chaman,1,4048.00,0,UAE	
Balochi_Embroidery,Gwadar,2,4743.50,0,USA	
Balochi_Embroidery,Sibbi,1,2712.00,1,UAE	
Balochi_Embroidery,Kalat,1,5729.00,0,Oman	
Balochi_Embroidery,Turbat,1,2907.00,0,UK	
Balochi_Embroidery,Kalat,1,1507.00,0,USA	
Balochi_Embroidery,Quetta,1,2789.00,0,Local_Pakistan	
Balochi_Embroidery,Gwadar,2,2981.00,0,Local_Pakistan	
Balochi_Embroidery,Kalat,1,7611.00,1,Local_Pakistan	
Balochi_Embroidery,Zhob,1,3554.00,0,UAE	
Balochi_Embroidery,Sibbi,1,4705.00,1,Oman	
Balochi_Embroidery,Nushki,1,7081.00,1,Local_Pakistan	
Balochi_Embroidery,Turbat,2,2996.00,0,Iran	
Balochi_Embroidery,Quetta,1,6426.00,1,UAE	
Balochi_Embroidery,Gwadar,1,2535.00,0,USA	
Balochi_Embroidery,Quetta,3,4311.33,1,UAE	
Balochi_Embroidery,Sibbi,1,5119.00,0,Oman	
Balochi_Embroidery,Turbat,1,5938.00,0,UK	
Balochi_Embroidery,Gwadar,1,5186.00,1,UAE	
Balochi_Embroidery,Panjgur,1,6636.00,0,USA	
Balochi_Embroidery,Quetta,1,3923.00,0,USA	
Balochi_Embroidery,Khuzdar,2,4329.50,1,Local_Pakistan	
Balochi_Embroidery,Quetta,1,6696.00,0,USA	
Balochi_Embroidery,Khuzdar,1,1846.00,0,Local_Pakistan	
Balochi_Embroidery,Gwadar,1,4049.00,0,Local_Pakistan	
Balochi_Embroidery,Kalat,1,5942.00,0,Iran	
Balochi_Embroidery,Quetta,1,7070.00,0,Oman	
Balochi_Embroidery,Sibbi,1,5602.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,3967.00,0,UK	
Balochi_Embroidery,Turbat,1,7610.00,0,UK	
Balochi_Embroidery,Gwadar,1,2357.00,0,UK	
Balochi_Embroidery,Khuzdar,1,5618.00,0,Local_Pakistan	
Balochi_Embroidery,Sibbi,1,4689.00,1,USA	
Balochi_Embroidery,Quetta,1,3558.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,1,7165.00,0,UK	
Balochi_Embroidery,Quetta,1,5041.00,0,Saudi_Arabia	
Balochi_Embroidery,Turbat,1,4377.00,0,Iran	
Balochi_Embroidery,Gwadar,2,3648.00,0,Oman	
Balochi_Embroidery,Chaman,1,6779.00,0,UAE	
Balochi_Embroidery,Zhob,1,3131.00,0,Iran	
Balochi_Embroidery,Gwadar,1,2375.00,0,Iran	
Balochi_Embroidery,Chaman,1,7392.00,0,USA	
Balochi_Embroidery,Kalat,1,4409.00,0,UK	
Balochi_Embroidery,Quetta,2,3706.00,0,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,7556.00,0,UK	
Balochi_Embroidery,Nushki,1,1321.00,0,Local_Pakistan	
Balochi_Embroidery,Panjgur,1,7828.00,0,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,7271.00,0,Saudi_Arabia	
Balochi_Embroidery,Kalat,1,1647.00,1,USA	
Balochi_Embroidery,Quetta,2,5765.00,0,UAE	
Balochi_Embroidery,Turbat,1,3511.00,1,UK	
Balochi_Embroidery,Gwadar,1,2408.00,0,UAE	
Balochi_Embroidery,Turbat,1,6500.00,1,Local_Pakistan	
Balochi_Embroidery,Nushki,1,5596.00,0,Oman	
Balochi_Embroidery,Khuzdar,1,5858.00,0,USA	
Balochi_Embroidery,Chaman,1,2527.00,1,Local_Pakistan	
Balochi_Embroidery,Turbat,2,7057.00,0,UK	
Balochi_Embroidery,Zhob,1,4866.00,0,Iran	
Balochi_Embroidery,Chaman,1,6335.00,0,USA	
Balochi_Embroidery,Gwadar,1,5167.00,0,UAE	
Balochi_Embroidery,Quetta,1,6768.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,5113.00,0,Iran	
Balochi_Embroidery,Quetta,1,7466.00,1,Iran	
Balochi_Embroidery,Zhob,1,2541.00,0,USA	
Balochi_Embroidery,Quetta,1,4248.00,0,UAE	
Balochi_Embroidery,Turbat,1,6286.00,0,Oman	
Balochi_Embroidery,Gwadar,1,1601.00,0,UK	
Balochi_Embroidery,Khuzdar,1,6491.00,1,UAE	
Balochi_Embroidery,Turbat,1,7125.00,0,Oman	
Balochi_Embroidery,Quetta,2,3158.00,0,USA	
Balochi_Embroidery,Sibbi,1,5936.00,0,Iran	
Balochi_Embroidery,Gwadar,1,2241.00,0,Iran	
Balochi_Embroidery,Turbat,1,2499.00,0,Iran	
Balochi_Embroidery,Quetta,1,3788.00,0,USA	
Balochi_Embroidery,Nushki,1,2052.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,2432.00,1,USA	
Balochi_Embroidery,Nushki,1,7740.00,1,UAE	
Balochi_Embroidery,Quetta,1,4232.00,0,USA	
Balochi_Embroidery,Panjgur,1,3187.00,0,UK	
Balochi_Embroidery,Quetta,3,3346.33,0,Saudi_Arabia	
Balochi_Embroidery,Kalat,1,3177.00,0,Saudi_Arabia	
Balochi_Embroidery,Nushki,1,1912.00,0,UAE	
Balochi_Embroidery,Quetta,1,7307.00,0,UK	
Balochi_Embroidery,Khuzdar,1,1718.00,0,USA	
Balochi_Embroidery,Quetta,1,7792.00,0,Saudi_Arabia	
Balochi_Embroidery,Sibbi,1,4706.00,0,Saudi_Arabia	
Balochi_Embroidery,Gwadar,1,5030.00,0,UK	
Balochi_Embroidery,Zhob,1,7465.00,0,Saudi_Arabia	
Balochi_Embroidery,Turbat,1,7802.00,0,Saudi_Arabia	
Balochi_Embroidery,Khuzdar,1,6601.00,0,UAE	
Balochi_Embroidery,Gwadar,1,6965.00,1,Oman	
Balochi_Embroidery,Chaman,2,1489.00,0,Saudi_Arabia	
Balochi_Embroidery,Gwadar,2,4752.50,0,Iran	
Balochi_Embroidery,Nushki,1,5131.00,0,USA	
Balochi_Embroidery,Zhob,1,3609.00,0,UAE	
Balochi_Embroidery,Quetta,1,1835.00,0,UAE	
Balochi_Embroidery,Turbat,1,4468.00,0,Saudi_Arabia	
Balochi_Embroidery,Khuzdar,1,1907.00,1,UAE	
Balochi_Embroidery,Turbat,1,1492.00,0,Local_Pakistan	
Balochi_Embroidery,Sibbi,1,5051.00,0,UAE	
Balochi_Embroidery,Quetta,1,2590.00,0,USA	
Balochi_Embroidery,Sibbi,1,3634.00,0,USA	
Balochi_Embroidery,Quetta,1,4232.00,0,Saudi_Arabia	
Balochi_Embroidery,Nushki,1,5831.00,0,Iran	
Balochi_Embroidery,Kalat,1,6154.00,0,USA	
Balochi_Embroidery,Quetta,1,6780.00,0,Oman	
Balochi_Embroidery,Khuzdar,1,6524.00,1,UK	
Balochi_Embroidery,Quetta,1,1133.00,0,UAE	
Balochi_Embroidery,Khuzdar,1,3846.00,0,UK	
Balochi_Embroidery,Quetta,1,4419.00,0,Saudi_Arabia	
Balochi_Embroidery,Khuzdar,1,3987.00,0,UAE	
Balochi_Embroidery,Chaman,1,5082.00,0,UK	
Balochi_Embroidery,Quetta,1,3775.00,0,Iran	
Balochi_Embroidery,Kalat,1,4181.00,0,UAE	
Balochi_Embroidery,Quetta,1,2285.00,0,Local_Pakistan	
Balochi_Embroidery,Sibbi,1,1373.00,0,USA	
Balochi_Embroidery,Zhob,1,2071.00,0,UK	
Balochi_Embroidery,Khuzdar,1,1670.00,0,Iran	
Balochi_Embroidery,Kalat,2,5204.00,1,Oman	
Balochi_Embroidery,Quetta,1,3745.00,0,UAE	
Balochi_Embroidery,Khuzdar,1,3212.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,4228.00,0,Oman	
Balochi_Embroidery,Quetta,1,7793.00,0,Oman	
Balochi_Embroidery,Khuzdar,1,1371.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,6422.00,0,Oman	
Balochi_Embroidery,Gwadar,1,2016.00,0,Oman	
Balochi_Embroidery,Turbat,1,5510.00,0,Oman	
Balochi_Embroidery,Quetta,2,4491.50,0,UK	
Balochi_Embroidery,Gwadar,1,5946.00,1,UAE	
Balochi_Embroidery,Khuzdar,1,1464.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,6794.00,0,Oman	
Balochi_Embroidery,Gwadar,1,1184.00,0,UK	
Balochi_Embroidery,Sibbi,1,3346.00,0,USA	
Balochi_Embroidery,Chaman,1,1174.00,0,Local_Pakistan	
Balochi_Embroidery,Gwadar,1,6089.00,0,Oman	
Balochi_Embroidery,Turbat,1,3937.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,1657.00,0,Local_Pakistan	
Balochi_Embroidery,Khuzdar,1,1097.00,0,Oman	
Balochi_Embroidery,Quetta,1,7640.00,0,Iran	
Balochi_Embroidery,Kalat,1,3131.00,0,USA	
Balochi_Embroidery,Quetta,1,7245.00,0,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,6779.00,0,UAE	
Balochi_Embroidery,Turbat,1,5809.00,0,Oman	
Balochi_Embroidery,Zhob,1,5699.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,5268.00,0,USA	
Balochi_Embroidery,Zhob,1,2334.00,0,UK	
Balochi_Embroidery,Kalat,1,5737.00,0,UAE	
Balochi_Embroidery,Gwadar,1,6481.00,0,Oman	
Balochi_Embroidery,Nushki,1,1679.00,0,UAE	
Balochi_Embroidery,Quetta,1,5807.00,0,Iran	
Balochi_Embroidery,Khuzdar,1,7074.00,0,Saudi_Arabia	
Balochi_Embroidery,Sibbi,1,3201.00,0,Saudi_Arabia	
Balochi_Embroidery,Khuzdar,1,6428.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,7185.00,0,USA	
Balochi_Embroidery,Nushki,1,4467.00,0,UAE	
Balochi_Embroidery,Quetta,1,3719.00,0,UK	
Balochi_Embroidery,Sibbi,1,4716.00,0,Oman	
Balochi_Embroidery,Quetta,1,6514.00,0,Oman	
Balochi_Embroidery,Khuzdar,1,5575.00,0,Iran	
Balochi_Embroidery,Chaman,1,5265.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,1,2770.00,0,UK	
Balochi_Embroidery,Panjgur,1,7260.00,0,Oman	
Balochi_Embroidery,Turbat,1,5564.00,0,UK	
Balochi_Embroidery,Quetta,1,957.00,0,UK	
Balochi_Embroidery,Kalat,1,1195.00,0,UAE	
Balochi_Embroidery,Chaman,1,7842.00,0,USA	
Balochi_Embroidery,Quetta,1,3133.00,1,Oman	
Balochi_Embroidery,Chaman,1,5437.00,0,UK	
Balochi_Embroidery,Turbat,1,3697.00,0,Oman	
Balochi_Embroidery,Chaman,1,6440.00,1,UK	
Balochi_Embroidery,Gwadar,1,7983.00,0,UK	
Balochi_Embroidery,Turbat,1,2680.00,0,UAE	
Balochi_Embroidery,Quetta,1,1757.00,0,UAE	
Balochi_Embroidery,Gwadar,1,4125.00,0,Iran	
Balochi_Embroidery,Nushki,1,916.00,0,Oman	
Balochi_Embroidery,Sibbi,1,2677.00,0,Iran	
Balochi_Embroidery,Chaman,1,1739.00,0,UAE	
Balochi_Embroidery,Quetta,2,4162.00,0,UAE	
Balochi_Embroidery,Khuzdar,1,5751.00,1,Iran	
Balochi_Embroidery,Quetta,2,2202.50,0,UAE	
Balochi_Embroidery,Panjgur,1,3103.00,1,UAE	
Balochi_Embroidery,Gwadar,1,2075.00,0,Oman	
Balochi_Embroidery,Sibbi,1,3311.00,0,Oman	
Balochi_Embroidery,Zhob,1,7272.00,0,Oman	
Balochi_Embroidery,Turbat,2,5917.50,0,Local_Pakistan	
Balochi_Embroidery,Kalat,1,4790.00,0,UK	
Balochi_Embroidery,Quetta,1,3911.00,0,Iran	
Balochi_Embroidery,Khuzdar,1,1013.00,0,UK	
Balochi_Embroidery,Quetta,1,6182.00,0,UAE	
Balochi_Embroidery,Khuzdar,1,6390.00,0,Oman	
Balochi_Embroidery,Gwadar,1,6126.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,3966.00,0,Iran	
Balochi_Embroidery,Turbat,2,4483.00,0,Iran	
Balochi_Embroidery,Khuzdar,1,6735.00,0,USA	
Balochi_Embroidery,Panjgur,1,2078.00,0,Saudi_Arabia	
Balochi_Embroidery,Quetta,1,6748.00,0,Saudi_Arabia	
Balochi_Embroidery,Chaman,1,7818.00,0,UK	
Balochi_Embroidery,Quetta,1,2753.00,0,Oman	
Balochi_Embroidery,Khuzdar,1,7987.00,1,Iran	
Balochi_Embroidery,Quetta,1,2694.00,0,UK	
Balochi_Embroidery,Khuzdar,1,5837.00,0,UAE	
Balochi_Embroidery,Turbat,1,2761.00,0,UAE	
Balochi_Embroidery,Chaman,1,5215.00,0,UAE	
Balochi_Embroidery,Sibbi,1,6501.00,0,Iran	
Balochi_Embroidery,Quetta,1,4489.00,0,USA	
Balochi_Embroidery,Kalat,1,4060.00,0,USA	
Balochi_Embroidery,Turbat,1,3995.00,0,Oman	
Balochi_Embroidery,Gwadar,1,1247.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,4509.00,0,Saudi_Arabia	
Balochi_Embroidery,Turbat,1,6207.00,0,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,4350.00,0,Local_Pakistan	
Balochi_Embroidery,Gwadar,1,7283.00,0,UK	
Balochi_Embroidery,Turbat,1,1668.00,1,USA	
Balochi_Embroidery,Quetta,1,7915.00,0,UK	
Balochi_Embroidery,Zhob,1,4099.00,0,UAE	
Balochi_Embroidery,Sibbi,1,811.00,0,Oman	
Balochi_Embroidery,Chaman,1,3231.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,5069.00,0,UK	
Balochi_Embroidery,Zhob,1,2492.00,1,UAE	
Balochi_Embroidery,Quetta,1,7348.00,0,USA	
Balochi_Embroidery,Turbat,1,6349.00,0,Saudi_Arabia	
Balochi_Embroidery,Sibbi,1,7194.00,1,UK	
Balochi_Embroidery,Khuzdar,1,2787.00,0,Oman	
Balochi_Embroidery,Turbat,1,6544.00,0,Iran	
Balochi_Embroidery,Panjgur,1,7953.00,0,Oman	
Balochi_Embroidery,Quetta,1,5065.00,1,UK	
Balochi_Embroidery,Chaman,1,7074.00,0,UAE	
Balochi_Embroidery,Turbat,1,7245.00,0,UAE	
Balochi_Embroidery,Quetta,2,3901.00,0,Oman	
Balochi_Embroidery,Sibbi,1,7765.00,0,Iran	
Balochi_Embroidery,Kalat,1,5212.00,0,UK	
Balochi_Embroidery,Quetta,1,7349.00,0,USA	
Balochi_Embroidery,Turbat,1,5203.00,0,UK	
Balochi_Embroidery,Gwadar,1,1004.00,1,Iran	
Balochi_Embroidery,Kalat,1,3812.00,1,USA	
Balochi_Embroidery,Sibbi,1,2190.00,0,UAE	
Balochi_Embroidery,Khuzdar,1,4786.00,0,Iran	
Balochi_Embroidery,Kalat,1,5615.00,0,Saudi_Arabia	
Balochi_Embroidery,Sibbi,1,2419.00,0,Oman	
Balochi_Embroidery,Quetta,1,2365.00,0,UK	
Balochi_Embroidery,Kalat,1,7267.00,0,Saudi_Arabia	
Balochi_Embroidery,Gwadar,1,7336.00,0,Oman	
Balochi_Embroidery,Sibbi,1,1673.00,0,USA	
Balochi_Embroidery,Quetta,2,1522.00,0,Saudi_Arabia	
Balochi_Embroidery,Khuzdar,1,7986.00,0,Saudi_Arabia	
Balochi_Embroidery,Kalat,1,3138.00,0,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,2197.00,1,Local_Pakistan	
Balochi_Embroidery,Kalat,1,6883.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,2,1331.00,0,UK	
Balochi_Embroidery,Gwadar,2,6504.50,1,UK	
Balochi_Embroidery,Nushki,1,5186.00,0,Oman	
Balochi_Embroidery,Turbat,1,2853.00,0,Oman	
Balochi_Embroidery,Chaman,1,1539.00,0,Iran	
Balochi_Embroidery,Quetta,1,4825.00,0,Iran	
Balochi_Embroidery,Chaman,1,2815.00,0,Oman	
Balochi_Embroidery,Gwadar,1,7273.00,0,UAE	
Balochi_Embroidery,Zhob,1,912.00,0,USA	
Balochi_Embroidery,Quetta,1,2224.00,0,USA	
Balochi_Embroidery,Nushki,1,3803.00,0,Iran	
Balochi_Embroidery,Gwadar,1,2190.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,5590.00,0,USA	
Balochi_Embroidery,Chaman,1,2816.00,0,Oman	
Balochi_Embroidery,Khuzdar,1,7979.00,0,Saudi_Arabia	
Balochi_Embroidery,Chaman,1,7159.00,0,UK	
Balochi_Embroidery,Gwadar,1,2078.00,0,UK	
Balochi_Embroidery,Turbat,1,1170.00,0,UAE	
Balochi_Embroidery,Quetta,1,4302.00,0,Saudi_Arabia	
Balochi_Embroidery,Sibbi,2,5341.00,0,Local_Pakistan	
Balochi_Embroidery,Gwadar,4,4424.25,1,Oman	
Balochi_Embroidery,Quetta,1,6162.00,0,UK	
Balochi_Embroidery,Turbat,1,2543.00,0,UAE	
Balochi_Embroidery,Quetta,3,1901.00,0,USA	
Balochi_Embroidery,Sibbi,1,6509.00,0,UK	
Balochi_Embroidery,Gwadar,1,4351.00,0,UK	
Balochi_Embroidery,Chaman,1,6738.00,0,UK	
Balochi_Embroidery,Quetta,2,4447.00,1,Oman	
Balochi_Embroidery,Gwadar,1,1944.00,0,Oman	
Balochi_Embroidery,Turbat,1,7715.00,0,Oman	
Balochi_Embroidery,Zhob,1,5227.00,0,Local_Pakistan	
Balochi_Embroidery,Kalat,2,5246.00,0,Saudi_Arabia	
Balochi_Embroidery,Turbat,1,4681.00,0,UAE	
Balochi_Embroidery,Quetta,1,2553.00,0,UAE	
Balochi_Embroidery,Gwadar,1,6312.00,0,UK	
Balochi_Embroidery,Khuzdar,1,4634.00,0,Iran	
Balochi_Embroidery,Quetta,1,4106.00,0,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,4360.00,1,Oman	
Balochi_Embroidery,Kalat,1,5756.00,0,UAE	
Balochi_Embroidery,Quetta,1,3982.00,0,UAE	
Balochi_Embroidery,Turbat,2,6647.00,0,USA	
Balochi_Embroidery,Khuzdar,1,6779.00,0,Oman	
Balochi_Embroidery,Sibbi,1,6410.00,1,Saudi_Arabia	
Balochi_Embroidery,Zhob,1,6093.00,0,Iran	
Balochi_Embroidery,Turbat,1,7934.00,0,UAE	
Balochi_Embroidery,Quetta,1,2073.00,0,Iran	
Balochi_Embroidery,Gwadar,1,6367.00,0,USA	
Balochi_Embroidery,Quetta,1,2806.00,0,USA	
Balochi_Embroidery,Zhob,1,3892.00,0,Iran	
Balochi_Embroidery,Quetta,1,2081.00,0,UAE	
Balochi_Embroidery,Chaman,1,7590.00,0,Oman	
Balochi_Embroidery,Kalat,1,4245.00,0,Iran	
Balochi_Embroidery,Turbat,1,4616.00,0,Saudi_Arabia	
Balochi_Embroidery,Quetta,2,5428.50,0,UK	
Balochi_Embroidery,Chaman,1,3975.00,0,Oman	
Balochi_Embroidery,Quetta,1,1067.00,0,USA	
Balochi_Embroidery,Zhob,2,2822.00,0,Local_Pakistan	
Balochi_Embroidery,Sibbi,1,4632.00,0,UAE	
Balochi_Embroidery,Quetta,1,4579.00,0,Iran	
Balochi_Embroidery,Panjgur,1,5625.00,0,Saudi_Arabia	
Balochi_Embroidery,Quetta,1,4878.00,0,Iran	
Balochi_Embroidery,Zhob,2,4074.50,0,Iran	
Balochi_Embroidery,Panjgur,1,2796.00,0,UK	
Balochi_Embroidery,Khuzdar,1,1995.00,0,USA	
Balochi_Embroidery,Turbat,1,4313.00,0,USA	
Balochi_Embroidery,Nushki,1,4106.00,0,Oman	
Balochi_Embroidery,Khuzdar,2,3465.50,0,UK	
Balochi_Embroidery,Chaman,1,3409.00,1,UK	
Balochi_Embroidery,Khuzdar,1,3031.00,0,Iran	
Balochi_Embroidery,Quetta,2,5020.00,0,Saudi_Arabia	
Balochi_Embroidery,Kalat,1,7148.00,0,Oman	
Balochi_Embroidery,Zhob,2,4977.50,0,USA	
Balochi_Embroidery,Nushki,1,1149.00,0,Iran	
Balochi_Embroidery,Chaman,1,2307.00,0,USA	
Balochi_Embroidery,Quetta,1,7757.00,0,UAE	
Balochi_Embroidery,Panjgur,1,7192.00,0,USA	
Balochi_Embroidery,Gwadar,1,1082.00,0,Oman	
Balochi_Embroidery,Turbat,1,3831.00,0,USA	
Balochi_Embroidery,Gwadar,1,4571.00,0,UK	
Balochi_Embroidery,Khuzdar,2,3355.00,1,USA	
Balochi_Embroidery,Kalat,1,1192.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,1040.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,2650.00,0,Local_Pakistan	
Balochi_Embroidery,Khuzdar,1,5999.00,0,Saudi_Arabia	
Balochi_Embroidery,Quetta,1,5804.00,0,Saudi_Arabia	
Balochi_Embroidery,Nushki,1,6527.00,0,USA	
Balochi_Embroidery,Gwadar,2,3474.00,0,Saudi_Arabia	
Balochi_Embroidery,Chaman,1,3508.00,0,UK	
Balochi_Embroidery,Quetta,1,4882.00,0,Local_Pakistan	
Balochi_Embroidery,Chaman,1,6393.00,1,USA	
Balochi_Embroidery,Quetta,1,2911.00,0,UK	
Balochi_Embroidery,Kalat,1,5267.00,0,Local_Pakistan	
Balochi_Embroidery,Panjgur,1,1176.00,0,Iran	
Balochi_Embroidery,Turbat,1,5108.00,0,UAE	
Balochi_Embroidery,Quetta,1,6835.00,0,Local_Pakistan	
Balochi_Embroidery,Turbat,1,1539.00,0,Saudi_Arabia	
Balochi_Embroidery,Nushki,1,1894.00,0,USA	
Balochi_Embroidery,Zhob,1,1602.00,0,Iran	
Balochi_Embroidery,Khuzdar,1,7373.00,0,USA	
Balochi_Embroidery,Quetta,1,2553.00,0,Saudi_Arabia	
Balochi_Embroidery,Sibbi,1,6919.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,1939.00,1,USA	
Balochi_Embroidery,Gwadar,2,4561.50,0,UK	
Balochi_Embroidery,Quetta,1,1792.00,0,UAE	
Balochi_Embroidery,Sibbi,1,2165.00,0,Oman	
Balochi_Embroidery,Turbat,1,1455.00,0,USA	
Balochi_Embroidery,Quetta,1,6993.00,0,UAE	
Balochi_Embroidery,Zhob,1,1800.00,1,Saudi_Arabia	
Balochi_Embroidery,Quetta,1,6058.00,0,Iran	
Balochi_Embroidery,Turbat,1,3732.00,1,UAE	
Balochi_Embroidery,Quetta,2,5279.50,1,Oman	
Balochi_Embroidery,Gwadar,1,5098.00,0,Local_Pakistan	
Balochi_Embroidery,Quetta,1,1050.00,0,UK	
Balochi_Embroidery,Chaman,2,5746.50,1,UK	
Balochi_Embroidery,Quetta,1,1415.00,0,USA	
Balochi_Embroidery,Gwadar,1,1133.00,0,Iran	
Balochi_Embroidery,Turbat,1,3201.00,0,Oman	
Balochi_Embroidery,Chaman,2,2992.50,0,Oman	
Balochi_Embroidery,Quetta,2,5343.00,1,USA	
Balochi_Embroidery,Zhob,1,2483.00,0,Iran	
Balochi_Embroidery,Chaman,1,5614.00,0,Oman	
Balochi_Embroidery,Quetta,1,2022.00,0,Oman	
Balochi_Embroidery,Gwadar,1,2330.00,1,UAE	
Balochi_Embroidery,Quetta,1,7615.00,0,USA	
Balochi_Embroidery,Turbat,1,1018.00,0,Oman	
Balochi_Embroidery,Kalat,1,2787.00,0,Local_Pakistan	
Balochi_Embroidery,Zhob,1,7543.00,0,UK	
Balochi_Embroidery,Turbat,1,6187.00,0,Oman	
Balochi_Embroidery,Quetta,1,5800.00,1,UK	
